Date,Product,Sales,Unit_Price,Revenue,Month,Year
2024-04-01,Product 167,291,20.61,5996.36,4,2024
2024-05-01,Product 167,261,20.25,5285.16,5,2024
2024-06-01,Product 167,208,27.0,5615.25,6,2024
2024-07-01,Product 167,417,24.55,10236.82,7,2024
2024-08-01,Product 167,169,29.61,5003.96,8,2024
2024-09-01,Product 167,280,26.39,7389.29,9,2024
2024-10-01,Product 167,239,24.02,5740.51,10,2024
2024-11-01,Product 167,471,25.73,12116.98,11,2024
2024-12-01,Product 167,379,26.43,10015.37,12,2024
2024-01-01,Product 168,175,27.41,4795.99,1,2024
2024-02-01,Product 168,448,20.52,9192.91,2,2024
2024-03-01,Product 168,157,20.67,3244.45,3,2024
2024-04-01,Product 168,358,26.07,9332.51,4,2024
2024-05-01,Product 168,265,22.46,5952.66,5,2024
2024-06-01,Product 168,467,25.97,12126.95,6,2024
2024-07-01,Product 168,194,29.76,5773.8,7,2024
2024-08-01,Product 168,304,27.37,8321.78,8,2024
2024-09-01,Product 168,237,28.85,6836.46,9,2024
2024-10-01,Product 168,222,29.97,6653.87,10,2024
2024-11-01,Product 168,361,22.16,8000.58,11,2024
2024-12-01,Product 168,388,26.03,10099.79,12,2024
2024-01-01,Product 169,462,24.65,11388.34,1,2024
2024-02-01,Product 169,244,27.76,6773.22,2,2024
2024-03-01,Product 169,425,23.48,9976.91,3,2024
2024-04-01,Product 169,458,29.75,13627.07,4,2024
2024-05-01,Product 169,422,28.53,12037.75,5,2024
2024-06-01,Product 169,499,23.06,11507.2,6,2024
2024-07-01,Product 169,160,27.89,4463.06,7,2024
2024-08-01,Product 169,220,22.11,4863.74,8,2024
2024-09-01,Product 169,439,24.75,10865.03,9,2024
2024-10-01,Product 169,199,22.69,4514.44,10,2024
2024-11-01,Product 169,201,24.38,4901.3,11,2024
2024-12-01,Product 169,233,29.73,6927.27,12,2024
2024-01-01,Product 170,275,21.66,5956.56,1,2024
2024-02-01,Product 170,221,24.4,5391.83,2,2024
2024-03-01,Product 170,205,21.56,4418.92,3,2024
2024-04-01,Product 170,259,26.31,6813.2,4,2024
2024-05-01,Product 170,242,22.33,5402.66,5,2024
2024-06-01,Product 170,209,28.27,5907.63,6,2024
2024-07-01,Product 170,177,23.55,4168.92,7,2024
2024-08-01,Product 170,274,23.02,6308.79,8,2024
2024-09-01,Product 170,185,22.11,4089.44,9,2024
2024-10-01,Product 170,235,28.98,6810.86,10,2024
2024-11-01,Product 170,487,23.43,11408.68,11,2024
2024-12-01,Product 170,493,21.55,10623.78,12,2024
2024-01-01,Product 171,427,24.85,10608.98,1,2024
2024-02-01,Product 171,160,25.63,4101.45,2,2024
2024-03-01,Product 171,245,21.56,5282.15,3,2024
2024-04-01,Product 171,341,25.81,8800.18,4,2024
2024-05-01,Product 171,277,21.44,5939.1,5,2024
2024-06-01,Product 171,261,21.74,5674.78,6,2024
2024-07-01,Product 171,492,20.82,10244.78,7,2024
2024-08-01,Product 171,396,29.84,11817.57,8,2024
2024-09-01,Product 171,462,27.15,12544.16,9,2024
2024-10-01,Product 171,330,24.19,7981.4,10,2024
2024-11-01,Product 171,414,21.91,9069.61,11,2024
2024-12-01,Product 171,238,25.74,6126.8,12,2024
2024-01-01,Product 172,255,23.14,5900.38,1,2024
2024-02-01,Product 172,468,21.26,9951.35,2,2024
2024-03-01,Product 172,162,29.89,4842.91,3,2024
2024-04-01,Product 172,189,23.71,4482.07,4,2024
2024-05-01,Product 172,368,25.23,9283.76,5,2024
2024-06-01,Product 172,482,27.42,13214.71,6,2024
2024-07-01,Product 172,481,24.83,11944.1,7,2024
2024-08-01,Product 172,360,26.58,9569.1,8,2024
2024-09-01,Product 172,398,28.6,11381.98,9,2024
2024-10-01,Product 172,167,21.23,3545.8,10,2024
2024-11-01,Product 172,444,24.54,10895.72,11,2024
2024-12-01,Product 172,494,25.14,12418.42,12,2024
2024-01-01,Product 173,486,28.18,13694.78,1,2024
2024-02-01,Product 173,226,25.79,5829.25,2,2024
2024-03-01,Product 173,495,28.7,14204.55,3,2024
2024-04-01,Product 173,459,22.3,10234.9,4,2024
2024-05-01,Product 173,188,29.32,5512.77,5,2024
2024-06-01,Product 173,482,26.62,12829.24,6,2024
2024-07-01,Product 173,340,25.71,8740.98,7,2024
2024-08-01,Product 173,369,21.65,7989.97,8,2024
2024-09-01,Product 173,280,21.83,6111.95,9,2024
2024-10-01,Product 173,375,29.03,10886.97,10,2024
2024-11-01,Product 173,245,29.27,7171.45,11,2024
2024-12-01,Product 173,349,25.59,8930.09,12,2024
2024-01-01,Product 174,467,21.43,10007.82,1,2024
2024-02-01,Product 174,355,22.53,7997.43,2,2024
2024-03-01,Product 174,405,20.87,8452.42,3,2024
2024-04-01,Product 174,326,27.29,8898.05,4,2024
2024-05-01,Product 174,498,27.96,13923.71,5,2024
2024-06-01,Product 174,339,29.89,10131.09,6,2024
2024-07-01,Product 174,276,22.21,6128.59,7,2024
2024-08-01,Product 174,403,25.2,10155.9,8,2024
2024-09-01,Product 174,233,22.5,5241.73,9,2024
2024-10-01,Product 174,162,26.23,4250.03,10,2024
2024-11-01,Product 174,263,20.54,5400.74,11,2024
2024-12-01,Product 174,354,22.32,7901.48,12,2024
2024-01-01,Product 175,422,22.94,9680.47,1,2024
2024-02-01,Product 175,477,29.21,13931.93,2,2024
2024-03-01,Product 175,258,29.45,7597.24,3,2024
2024-04-01,Product 175,477,22.08,10529.97,4,2024
2024-05-01,Product 175,260,29.08,7561.93,5,2024
2024-06-01,Product 175,378,24.66,9322.61,6,2024
2024-07-01,Product 175,338,21.54,7282.18,7,2024
2024-08-01,Product 175,151,27.6,4168.24,8,2024
2024-09-01,Product 175,435,30.0,13048.08,9,2024
2024-10-01,Product 175,245,23.76,5820.72,10,2024
2024-11-01,Product 175,387,28.28,10942.63,11,2024
2024-12-01,Product 175,418,26.74,11178.99,12,2024
2024-01-01,Product 176,243,22.04,5356.81,1,2024
2024-02-01,Product 176,204,26.47,5399.06,2,2024
2024-03-01,Product 176,265,26.7,7075.59,3,2024
2024-04-01,Product 176,329,25.1,8257.42,4,2024
2024-05-01,Product 176,202,20.5,4141.49,5,2024
2024-06-01,Product 176,329,22.78,7496.17,6,2024
2024-07-01,Product 176,462,24.38,11264.39,7,2024
2024-08-01,Product 176,331,29.96,9918.08,8,2024
2024-09-01,Product 176,193,20.25,3908.2,9,2024
2024-10-01,Product 176,247,22.16,5472.29,10,2024
2024-11-01,Product 176,437,20.5,8956.81,11,2024
2024-12-01,Product 176,386,21.12,8150.75,12,2024
2024-01-01,Product 177,221,29.22,6458.43,1,2024
2024-02-01,Product 177,417,23.8,9923.56,2,2024
2024-03-01,Product 177,381,22.0,8381.4,3,2024
2024-04-01,Product 177,288,25.68,7397.18,4,2024
2024-05-01,Product 177,422,22.11,9329.5,5,2024
2024-06-01,Product 177,370,28.56,10569.03,6,2024
2024-07-01,Product 177,205,23.87,4894.01,7,2024
2024-08-01,Product 177,251,20.19,5068.08,8,2024
2024-09-01,Product 177,341,24.31,8290.09,9,2024
2024-10-01,Product 177,349,27.75,9685.6,10,2024
2024-11-01,Product 177,376,24.19,9093.87,11,2024
2024-12-01,Product 177,493,20.3,10008.41,12,2024
2024-01-01,Product 178,264,22.94,6055.57,1,2024
2024-02-01,Product 178,253,29.33,7421.01,2,2024
2024-03-01,Product 178,305,25.97,7921.74,3,2024
2024-04-01,Product 178,155,26.78,4151.67,4,2024
2024-05-01,Product 178,177,28.48,5041.15,5,2024
2024-06-01,Product 178,268,26.0,6967.0,6,2024
2024-07-01,Product 178,393,27.39,10764.53,7,2024
2024-08-01,Product 178,367,29.13,10690.46,8,2024
2024-09-01,Product 178,313,29.63,9275.32,9,2024
2024-10-01,Product 178,457,26.78,12238.98,10,2024
2024-11-01,Product 178,254,23.47,5961.09,11,2024
2024-12-01,Product 178,337,29.9,10076.67,12,2024
2024-01-01,Product 179,335,22.78,7631.73,1,2024
2024-02-01,Product 179,387,20.79,8045.5,2,2024
2024-03-01,Product 179,433,22.61,9790.34,3,2024
2024-04-01,Product 179,359,29.92,10740.19,4,2024
2024-05-01,Product 179,246,29.35,7221.29,5,2024
2024-06-01,Product 179,357,24.53,8756.54,6,2024
2024-07-01,Product 179,286,22.4,6406.37,7,2024
2024-08-01,Product 179,333,25.95,8642.06,8,2024
2024-09-01,Product 179,291,24.49,7125.95,9,2024
2024-10-01,Product 179,439,21.89,9611.44,10,2024
2024-11-01,Product 179,267,26.62,7107.31,11,2024
2024-12-01,Product 179,431,26.48,11410.8,12,2024
2024-01-01,Product 180,159,21.77,3461.74,1,2024
2024-02-01,Product 180,301,28.17,8480.4,2,2024
2024-03-01,Product 180,432,20.56,8880.22,3,2024
2024-04-01,Product 180,420,24.62,10342.04,4,2024
2024-05-01,Product 180,254,26.64,6765.35,5,2024
2024-06-01,Product 180,431,27.17,11710.79,6,2024
2024-07-01,Product 180,489,27.57,13484.0,7,2024
2024-08-01,Product 180,281,23.14,6502.0,8,2024
2024-09-01,Product 180,332,21.07,6995.43,9,2024
2024-10-01,Product 180,395,21.91,8652.91,10,2024
2024-11-01,Product 180,307,29.4,9026.48,11,2024
2024-12-01,Product 180,298,24.3,7241.27,12,2024
2024-01-01,Product 181,265,21.2,5617.71,1,2024
2024-02-01,Product 181,443,26.82,11881.94,2,2024
2024-03-01,Product 181,399,21.37,8526.99,3,2024
2024-04-01,Product 181,451,26.32,11871.39,4,2024
2024-05-01,Product 181,219,29.02,6356.28,5,2024
2024-06-01,Product 181,261,22.18,5788.74,6,2024
2024-07-01,Product 181,240,29.32,7035.73,7,2024
2024-08-01,Product 181,376,25.67,9650.44,8,2024
2024-09-01,Product 181,300,27.0,8099.07,9,2024
2024-10-01,Product 181,189,24.0,4535.09,10,2024
2024-11-01,Product 181,494,29.43,14536.74,11,2024
2024-12-01,Product 181,349,28.27,9864.66,12,2024
2024-01-01,Product 182,210,27.8,5837.98,1,2024
2024-02-01,Product 182,386,20.76,8012.05,2,2024
2024-03-01,Product 182,186,21.19,3940.8,3,2024
2024-04-01,Product 182,386,25.85,9978.4,4,2024
2024-05-01,Product 182,346,20.67,7152.63,5,2024
2024-06-01,Product 182,389,27.84,10827.82,6,2024
2024-07-01,Product 182,337,26.17,8819.1,7,2024
2024-08-01,Product 182,416,25.32,10534.33,8,2024
2024-09-01,Product 182,481,28.73,13819.65,9,2024
2024-10-01,Product 182,354,25.68,9090.63,10,2024
2024-11-01,Product 182,369,29.84,11009.36,11,2024
2024-12-01,Product 182,252,29.7,7483.7,12,2024
2024-01-01,Product 183,333,23.48,7817.24,1,2024
2024-02-01,Product 183,396,21.16,8378.18,2,2024
2024-03-01,Product 183,494,26.92,13298.54,3,2024
2024-04-01,Product 183,427,22.27,9507.25,4,2024
2024-05-01,Product 183,260,25.74,6693.54,5,2024
2024-06-01,Product 183,398,25.78,10258.97,6,2024
2024-07-01,Product 183,331,28.98,9591.53,7,2024
2024-08-01,Product 183,484,28.21,13652.17,8,2024
2024-09-01,Product 183,315,28.96,9122.04,9,2024
2024-10-01,Product 183,357,23.63,8434.34,10,2024
2024-11-01,Product 183,324,20.52,6647.79,11,2024
2024-12-01,Product 183,239,21.56,5152.93,12,2024
2024-01-01,Product 184,315,24.67,7770.08,1,2024
2024-02-01,Product 184,227,29.13,6612.27,2,2024
2024-03-01,Product 184,312,22.21,6930.26,3,2024
2024-04-01,Product 184,388,21.4,8301.64,4,2024
2024-05-01,Product 184,292,28.24,8244.98,5,2024
2024-06-01,Product 184,432,27.82,12016.1,6,2024
2024-07-01,Product 184,394,22.04,8684.73,7,2024
2024-08-01,Product 184,209,21.19,4427.97,8,2024
2024-09-01,Product 184,207,26.84,5555.6,9,2024
2024-10-01,Product 184,366,26.02,9522.16,10,2024
2024-11-01,Product 184,452,24.76,11189.69,11,2024
2024-12-01,Product 184,169,22.5,3802.11,12,2024
2024-01-01,Product 185,208,26.56,5525.33,1,2024
2024-02-01,Product 185,295,23.32,6879.72,2,2024
2024-03-01,Product 185,398,27.15,10804.72,3,2024
2024-04-01,Product 185,162,22.24,3602.85,4,2024
2024-05-01,Product 185,193,21.16,4084.57,5,2024
2024-06-01,Product 185,168,27.74,4659.6,6,2024
2024-07-01,Product 185,388,26.62,10327.7,7,2024
2024-08-01,Product 185,486,26.48,12870.43,8,2024
2024-09-01,Product 185,249,26.81,6676.57,9,2024
2024-10-01,Product 185,271,28.34,7679.18,10,2024
2024-11-01,Product 185,466,24.38,11361.9,11,2024
2024-12-01,Product 185,476,22.55,10735.4,12,2024
2024-01-01,Product 186,214,24.44,5230.41,1,2024
2024-02-01,Product 186,313,24.13,7553.23,2,2024
2024-03-01,Product 186,463,25.38,11749.93,3,2024
2024-04-01,Product 186,388,22.88,8877.46,4,2024
2024-05-01,Product 186,445,21.57,9597.82,5,2024
2024-06-01,Product 186,369,29.07,10727.75,6,2024
2024-07-01,Product 186,495,21.68,10732.61,7,2024
2024-08-01,Product 186,386,27.1,10461.04,8,2024
2024-09-01,Product 186,408,22.31,9104.03,9,2024
2024-10-01,Product 186,429,29.69,12735.61,10,2024
2024-11-01,Product 186,308,29.58,9111.0,11,2024
2024-12-01,Product 186,194,28.36,5502.81,12,2024
2024-01-01,Product 187,220,29.34,6455.47,1,2024
2024-02-01,Product 187,252,26.35,6641.24,2,2024
2024-03-01,Product 187,462,22.86,10559.93,3,2024
2024-04-01,Product 187,435,27.52,11972.93,4,2024
2024-05-01,Product 187,295,20.43,6027.0,5,2024
2024-06-01,Product 187,370,23.98,8873.44,6,2024
2024-07-01,Product 187,247,28.24,6976.44,7,2024
2024-08-01,Product 187,322,26.58,8558.94,8,2024
2024-09-01,Product 187,499,25.4,12676.08,9,2024
2024-10-01,Product 187,271,22.37,6062.66,10,2024
2024-11-01,Product 187,257,23.79,6114.13,11,2024
2024-12-01,Product 187,155,22.51,3489.31,12,2024
2024-01-01,Product 188,295,22.5,6636.03,1,2024
2024-02-01,Product 188,245,22.74,5572.24,2,2024
2024-03-01,Product 188,351,25.73,9031.38,3,2024
2024-04-01,Product 188,261,28.84,7528.17,4,2024
2024-05-01,Product 188,472,28.28,13350.46,5,2024
2024-06-01,Product 188,448,29.78,13343.03,6,2024
2024-07-01,Product 188,486,27.28,13259.88,7,2024
2024-08-01,Product 188,363,28.2,10238.15,8,2024
2024-09-01,Product 188,440,29.47,12965.73,9,2024
2024-10-01,Product 188,299,27.83,8322.06,10,2024
2024-11-01,Product 188,416,24.54,10210.32,11,2024
2024-12-01,Product 188,152,29.98,4556.39,12,2024
2024-01-01,Product 189,225,26.6,5983.89,1,2024
2024-02-01,Product 189,374,24.31,9091.88,2,2024
2024-03-01,Product 189,400,29.39,11754.12,3,2024
2024-04-01,Product 189,428,20.66,8841.16,4,2024
2024-05-01,Product 189,274,22.23,6090.13,5,2024
2024-06-01,Product 189,196,24.97,4893.92,6,2024
2024-07-01,Product 189,364,24.17,8798.58,7,2024
2024-08-01,Product 189,386,25.65,9902.52,8,2024
2024-09-01,Product 189,174,27.97,4867.15,9,2024
2024-10-01,Product 189,463,23.41,10836.72,10,2024
2024-11-01,Product 189,276,20.17,5565.8,11,2024
2024-12-01,Product 189,483,21.6,10430.99,12,2024
2024-01-01,Product 190,197,21.63,4261.15,1,2024
2024-02-01,Product 190,248,22.35,5542.79,2,2024
2024-03-01,Product 190,234,28.35,6633.78,3,2024
2024-04-01,Product 190,322,23.05,7420.82,4,2024
2024-05-01,Product 190,358,22.31,7988.68,5,2024
2024-06-01,Product 190,213,22.78,4851.54,6,2024
2024-07-01,Product 190,270,24.2,6532.99,7,2024
2024-08-01,Product 190,203,22.14,4493.81,8,2024
2024-09-01,Product 190,421,25.74,10836.33,9,2024
2024-10-01,Product 190,167,28.58,4772.79,10,2024
2024-11-01,Product 190,336,25.83,8679.73,11,2024
2024-12-01,Product 190,411,27.82,11432.44,12,2024
2024-01-01,Product 191,388,20.4,7916.2,1,2024
2024-02-01,Product 191,225,23.64,5319.25,2,2024
2024-03-01,Product 191,395,25.44,10049.58,3,2024
2024-04-01,Product 191,464,25.35,11764.11,4,2024
2024-05-01,Product 191,228,22.71,5179.0,5,2024
2024-06-01,Product 191,412,21.32,8783.7,6,2024
2024-07-01,Product 191,212,20.51,4347.21,7,2024
2024-08-01,Product 191,161,24.1,3880.9,8,2024
2024-09-01,Product 191,192,28.06,5386.85,9,2024
2024-10-01,Product 191,402,23.18,9316.57,10,2024
2024-11-01,Product 191,441,28.17,12424.32,11,2024
2024-12-01,Product 191,474,20.9,9906.2,12,2024
2024-01-01,Product 192,441,24.5,10804.76,1,2024
2024-02-01,Product 192,498,26.26,13079.76,2,2024
2024-03-01,Product 192,250,20.84,5208.81,3,2024
2024-04-01,Product 192,419,27.52,11532.84,4,2024
2024-05-01,Product 192,329,24.93,8200.44,5,2024
2024-06-01,Product 192,442,27.28,12055.68,6,2024
2024-07-01,Product 192,377,26.94,10155.65,7,2024
2024-08-01,Product 192,424,22.16,9396.9,8,2024
2024-09-01,Product 192,170,28.05,4769.23,9,2024
2024-10-01,Product 192,176,29.11,5123.01,10,2024
2024-11-01,Product 192,434,21.49,9327.74,11,2024
2024-12-01,Product 192,475,23.47,11146.15,12,2024
2024-01-01,Product 193,373,26.8,9995.27,1,2024
2024-02-01,Product 193,179,23.92,4281.52,2,2024
2024-03-01,Product 193,183,21.93,4013.99,3,2024
2024-04-01,Product 193,467,29.76,13898.07,4,2024
2024-05-01,Product 193,171,23.37,3996.8,5,2024
2024-06-01,Product 193,478,22.3,10659.37,6,2024
2024-07-01,Product 193,187,22.41,4189.79,7,2024
2024-08-01,Product 193,388,27.91,10827.22,8,2024
2024-09-01,Product 193,297,26.73,7939.08,9,2024
2024-10-01,Product 193,199,23.97,4770.01,10,2024
2024-11-01,Product 193,492,27.38,13470.72,11,2024
2024-12-01,Product 193,314,20.82,6537.55,12,2024
2024-01-01,Product 194,473,22.71,10740.15,1,2024
2024-02-01,Product 194,439,20.3,8911.79,2,2024
2024-03-01,Product 194,286,21.56,6166.74,3,2024
2024-04-01,Product 194,284,21.17,6013.08,4,2024
2024-05-01,Product 194,308,26.59,8191.02,5,2024
2024-06-01,Product 194,490,28.66,14043.9,6,2024
2024-07-01,Product 194,488,29.85,14567.65,7,2024
2024-08-01,Product 194,437,26.19,11446.73,8,2024
2024-09-01,Product 194,287,24.27,6966.89,9,2024
2024-10-01,Product 194,465,26.65,12393.95,10,2024
2024-11-01,Product 194,293,26.45,7749.44,11,2024
2024-12-01,Product 194,394,24.3,9572.71,12,2024
2024-01-01,Product 195,237,28.23,6691.16,1,2024
2024-02-01,Product 195,490,27.8,13619.63,2,2024
2024-03-01,Product 195,455,22.54,10253.81,3,2024
2024-04-01,Product 195,358,28.9,10345.89,4,2024
2024-05-01,Product 195,497,21.95,10909.19,5,2024
2024-06-01,Product 195,196,22.1,4332.22,6,2024
2024-07-01,Product 195,255,27.91,7118.23,7,2024
2024-08-01,Product 195,255,28.66,7307.18,8,2024
2024-09-01,Product 195,257,20.61,5296.79,9,2024
2024-10-01,Product 195,445,20.93,9315.06,10,2024
2024-11-01,Product 195,480,28.47,13665.06,11,2024
2024-12-01,Product 195,161,21.52,3464.36,12,2024
2024-01-01,Product 196,432,25.94,11207.12,1,2024
2024-02-01,Product 196,454,26.83,12178.7,2,2024
2024-03-01,Product 196,465,20.01,9306.26,3,2024
2024-04-01,Product 196,233,22.76,5302.9,4,2024
2024-05-01,Product 196,430,20.18,8679.06,5,2024
2024-06-01,Product 196,415,26.92,11173.27,6,2024
2024-07-01,Product 196,445,23.24,10341.0,7,2024
2024-08-01,Product 196,191,22.51,4299.56,8,2024
2024-09-01,Product 196,395,21.31,8417.35,9,2024
2024-10-01,Product 196,171,21.22,3628.63,10,2024
2024-11-01,Product 196,391,20.45,7995.94,11,2024
2024-12-01,Product 196,190,29.97,5694.13,12,2024
2024-01-01,Product 197,309,24.79,7658.65,1,2024
2024-02-01,Product 197,471,24.11,11357.57,2,2024
2024-03-01,Product 197,222,24.65,5473.05,3,2024
2024-04-01,Product 197,350,26.23,9179.56,4,2024
2024-05-01,Product 197,375,28.42,10657.56,5,2024
2024-06-01,Product 197,188,26.31,4946.99,6,2024
2024-07-01,Product 197,470,26.73,12562.38,7,2024
2024-08-01,Product 197,313,21.75,6806.65,8,2024
2024-09-01,Product 197,308,28.06,8641.02,9,2024
2024-10-01,Product 197,343,20.5,7032.93,10,2024
2024-11-01,Product 197,161,25.92,4173.15,11,2024
2024-12-01,Product 197,489,25.64,12537.57,12,2024
2024-01-01,Product 198,429,23.63,10136.21,1,2024
2024-02-01,Product 198,259,20.9,5412.78,2,2024
2024-03-01,Product 198,295,21.27,6276.08,3,2024
2024-04-01,Product 198,311,29.17,9072.7,4,2024
2024-05-01,Product 198,481,21.51,10344.81,5,2024
2024-06-01,Product 198,185,29.91,5534.19,6,2024
2024-07-01,Product 198,171,25.25,4318.55,7,2024
2024-08-01,Product 198,485,29.94,14522.91,8,2024
2024-09-01,Product 198,366,23.08,8446.86,9,2024
2024-10-01,Product 198,313,26.14,8183.34,10,2024
2024-11-01,Product 198,443,22.96,10170.5,11,2024
2024-12-01,Product 198,272,20.82,5662.13,12,2024
2024-01-01,Product 199,298,26.34,7848.46,1,2024
2024-02-01,Product 199,380,20.16,7661.73,2,2024
2024-03-01,Product 199,347,26.85,9315.65,3,2024
2024-04-01,Product 199,486,26.65,12952.17,4,2024
2024-05-01,Product 199,291,21.27,6190.65,5,2024
2024-06-01,Product 199,195,21.35,4162.42,6,2024
2024-07-01,Product 199,193,29.24,5643.81,7,2024
2024-08-01,Product 199,459,29.18,13395.44,8,2024
2024-09-01,Product 199,247,23.18,5726.11,9,2024
2024-10-01,Product 199,432,24.02,10376.76,10,2024
2024-11-01,Product 199,253,22.88,5789.28,11,2024
2024-12-01,Product 199,355,21.18,7519.68,12,2024
2024-01-01,Product 200,394,27.12,10685.82,1,2024
2024-02-01,Product 200,422,25.54,10779.39,2,2024
2024-03-01,Product 200,259,20.13,5213.4,3,2024
2024-04-01,Product 200,437,28.51,12459.53,4,2024
2024-05-01,Product 200,400,28.24,11294.43,5,2024
2024-06-01,Product 200,282,25.14,7090.78,6,2024
2024-07-01,Product 200,475,28.12,13358.23,7,2024
2024-08-01,Product 200,244,23.8,5807.15,8,2024
2024-09-01,Product 200,474,23.89,11322.56,9,2024
2024-10-01,Product 200,238,23.9,5687.96,10,2024
2024-11-01,Product 200,278,23.15,6435.47,11,2024
2024-12-01,Product 200,492,20.81,10238.71,12,2024
